Basin.Name,Country,Ecoregion,Med_Longit,Med_Latit,RBA,MAT,TS,GDP,CSI,NSR,PRD,SRD,Similarity_Centroid
Kaoping,Taiwan,Indo-Malay,120.7090815,22.99886856,3249.256322,18.36654745,339.485021,42.00769043,99.2379446,31,0.34,0.705882353,0.766085984
Karagan.Oya,Sri Lanka,Indo-Malay,81.10687052,6.159148384,106.4873578,27.40274213,65.50815895,2.139389724,99.534311,28,0.54,0.314814815,0.73045835
Karambalan.Oya,Sri Lanka,Indo-Malay,79.99052192,7.488690732,623.8756135,27.38387411,86.38325339,8.608598471,99.30721793,29,0.4,0.675,0.729334053
Karambe.Ara,Sri Lanka,Indo-Malay,81.64684923,6.50600214,67.05094714,27.32600004,101.9285617,2.139389753,99.84126561,28,0.72,0.194444444,0.73045835
Karamea,New Zealand,Australasia,172.4126933,-41.23014009,1232.203406,8.107329394,378.7606356,0.421096705,99.99223892,10,0.22,0.636363636,0.705461844
Karamenderes,Turkey,Palearctic,26.54412404,39.8290604,2003.264522,14.13751782,690.7807361,5.250173569,94.57024894,40,0.42,0.452380952,0.9464248
Karanda.Oya,Sri Lanka,Indo-Malay,81.66397137,6.968185577,385.4812977,27.21426849,119.2907606,2.530877799,99.71790101,28,0.44,0.5,0.73045835
Karangarua,New Zealand,Australasia,169.9105046,-43.63521231,412.4234779,6.299754174,407.6513038,0.040441085,99.99112486,12,0.32,0.78125,0.674559494
Karatararivier,South Africa,Afrotropic,22.77880496,-33.92067401,422.0712532,16.1720339,285.2318668,1.423606664,98.67783862,18,0.4,0.125,0.584082135
Kargi,Turkey,Palearctic,32.01887658,36.65896563,353.465124,13.72519455,683.0606383,4.175250411,99.31265158,6,0.44,0.5,0.495004797
Kariegarivier,South Africa,Afrotropic,26.48615253,-33.45145092,669.1631165,17.72581639,263.2238765,0.697643742,99.86070155,54,0.75,0.04,0.820936997
Kariyamgode,India,Indo-Malay,75.36075348,12.31602353,597.7148995,25.49057693,133.5045631,7.381847262,99.80019929,51,0.59,0.779661017,0.561510118
Karuah,Australia,Australasia,151.9430489,-32.36085758,1443.878685,17.09791666,405.4744111,7.374018431,99.95281542,12,0.3,0.266666667,0.586648408
Karunde.Ara,Sri Lanka,Indo-Malay,81.55249455,6.466609214,105.0788912,27.28104507,99.15486608,2.139389724,99.93106634,28,0.61,0.262295082,0.73045835
Kasi.chon,South Korea,Palearctic,126.7757246,33.35742754,32.97618246,14.72351858,762.3429864,9.196617603,99.90876708,10,0.31,0.483870968,0.698098425
Katupila.Ara,Sri Lanka,Indo-Malay,81.54277557,6.416250113,50.72507094,27.26893928,96.84075179,2.139389753,100,28,0.56,0.285714286,0.73045835
Kauaeranga,New Zealand,Australasia,175.6365572,-37.09715018,127.9613065,12.71621378,341.0474046,5.506458044,99.86348961,11,0.27,0.62962963,0.648238947
Kaupokonui,New Zealand,Australasia,174.1040924,-39.43255804,150.4936355,11.77039477,323.8554429,2.024806291,99.84922592,8,0.33,0.636363636,0.701748628
Kavlingean,Sweden,Palearctic,13.58905452,55.70044938,1149.513574,7.500482445,637.1909705,13.45741773,99.47971693,24,0.28,0.321428571,0.919892392
Kawakawa,New Zealand,Australasia,174.0530979,-35.45065028,504.307436,14.59598401,294.0878582,1.130915731,99.78253789,13,0.27,0.555555556,0.615906637
Kearney.lake,Australia,Australasia,140.7167,-37.71196513,210.8230709,13.80032361,326.6192967,1.179193765,99.71721396,6,0.63,0.19047619,0.680352087
Kei,South Africa,Afrotropic,27.10617019,-32.90718505,2850.40483,17.45817219,288.4872909,2.15947035,86.3185465,27,0.46,0.217391304,0.778589317
Kelani.Ganga,Sri Lanka,Indo-Malay,80.28512009,6.958348095,2249.063922,25.12009713,63.20207061,13.74813128,94.219687,62,0.34,0.470588235,0.724103603
Kelasuri,Georgia,Palearctic,41.18934992,43.15655412,220.9466058,6.38427116,682.3344314,1.071651816,99.99316421,18,0.37,0.72972973,0.814182045
Kemijoki,Finland,Palearctic,26.76773027,67.33113715,52772.70904,-0.911486026,1000.200059,0.22158125,97.00196098,24,0.49,0.653061224,0.770565822
Kemp.Welch,Papua New Guinea,Australasia,147.7603026,-9.586387224,3023.591237,23.05106636,93.10984169,1.709807307,99.99177252,4,0.32,0.5625,0.556470453
Kennebec,United States,Nearctic,-70.21873385,44.87078037,24451.85692,4.859557985,1044.007401,4.071904957,93.75087804,45,0.29,0.586206897,0.878421434
Kent,Australia,Australasia,117.1749904,-34.61886862,1909.540768,14.96438231,341.0048396,0.397970401,99.97242236,10,0.79,0.075949367,0.605621451
Kerian,Malaysia,Indo-Malay,100.7186018,5.220717444,1478.594913,26.13382055,43.26770132,18.72156,99.8568625,46,0.25,0.72,0.748458747
Kerikeri,New Zealand,Australasia,173.8885868,-35.22089156,158.5877345,14.77894545,292.3470605,0.808256432,93.61896353,13,0.27,0.555555556,0.782410506
Kerman,Iran,Palearctic,53.53907798,31.00222319,20702.73266,15.44677776,887.563781,1.603870898,99.39616173,4,0.72,0.180555556,0.865683541
Kersang,Malaysia,Indo-Malay,102.4798897,2.301601724,677.3981735,26.62061324,45.37955292,11.6710819,99.78756752,38,0.2,0.65,0.883187233
Keuprotchay,Turkey,Palearctic,31.19104128,37.39377689,2659.45057,11.98260475,750.4551242,5.340694487,99.39864165,34,0.36,0.638888889,0.769240243
Keurbooms,South Africa,Afrotropic,23.28301965,-33.87411702,1120.597712,15.71744525,312.6437041,0.385827526,99.4104253,19,0.8,0.05,0.690045389
Khobi,Georgia,Palearctic,41.81685925,42.37594935,583.2440749,14.13632327,630.5249113,1.878549516,99.95427712,23,0.2,0.6,0.843419774
Kifissos.Att,Greece,Palearctic,23.76256453,38.07097343,357.7101046,16.27035717,674.4225113,43.73045778,94.00854813,2,0.33,0.272727273,0.549769331
Kifissos.Beo,Greece,Palearctic,22.91983134,38.50053995,2554.583495,14.54994523,681.7422664,21.22296834,96.98830686,6,0.44,0.272727273,0.853034894
Kikori,Papua New Guinea,Australasia,143.4587526,-6.492180243,16618.70438,20.93533064,70.28607203,0.241586242,99.9810352,68,0.3,0.233333333,0.652468723
Kilsan.chon,South Korea,Palearctic,126.7460265,36.11092464,111.8210579,12.47908903,950.6811182,15.00964975,99.92200665,53,0.43,0.558139535,0.906458927
Kimotsuki,Japan,Palearctic,130.9068332,31.38557936,530.8503044,16.37389345,734.8546468,29.77454948,96.21436224,5,0.25,0.76,0.833761919
King.1,Australia,Australasia,117.8068132,-34.87072915,421.7013051,15.40495141,315.856369,0.394389622,99.93536096,4,0.33,0.484848485,0.676201616
King.2,Australia,Australasia,145.6488045,-42.08591831,821.2510035,9.387587688,301.0593703,0.223179337,92.97691548,6,0.3,0.733333333,0.710518899
Kirama.Oya,Sri Lanka,Indo-Malay,80.71798324,6.08611375,182.2462822,26.72232851,58.23088789,15.50076246,99.51470492,28,0.3,0.566666667,0.73045835
Kirimechchi.odai,Sri Lanka,Indo-Malay,81.40339138,8.03385513,100.1580979,28.04551275,164.3256214,1.374466136,99.74993348,28,0.63,0.428571429,0.73045835
Kirindi.Oya,Sri Lanka,Indo-Malay,81.14003555,6.541627506,1177.966014,26.25812023,80.59919319,2.441404879,90.75707799,35,0.47,0.531914894,0.737477877
Kitagata.ko,Japan,Palearctic,136.2924456,36.28549632,114.8477542,13.71873655,831.9729449,47.67430878,99.57174304,9,0.36,0.444444444,0.748337433
Kitakami,Japan,Palearctic,141.1212749,39.25843525,10256.58919,8.91851269,912.18373,26.04584599,94.38614651,21,0.31,0.451612903,0.855162353
Kivu,Democratic Republic of the Congo,Afrotropic,29.12165615,-2.008003323,7311.064038,17.45198213,30.61613992,1.765000552,98.85675791,42,0.4,0.75,0.627091274
Kiyotake,Japan,Palearctic,131.3217204,31.83647999,158.5612504,15.80691865,739.4403181,14.03920031,99.72889533,1,0.24,0.625,0.942739567
Kizilirmak,Turkey,Palearctic,34.88952405,39.89979554,80636.06301,9.499385594,783.2007372,3.970644891,95.78002904,40,0.36,0.555555556,0.884025966
Klamath,United States,Nearctic,-122.5553466,41.76811708,31243.70492,8.227853498,625.7797489,1.555416882,96.58955955,28,0.28,0.821428571,0.887190354
Klinaklini,Canada,Nearctic,-125.4830842,51.69056632,5735.564195,0.688175297,663.9658458,0.018203758,99.99475227,25,0.49,0.836734694,0.814868321
Kobang.chon,South Korea,Palearctic,126.2194552,34.4453989,106.6661708,13.95344921,832.4405279,9.527025938,99.93144583,22,0.38,0.394736842,0.66750994
Kobu.chon,South Korea,Palearctic,126.7498332,35.60517581,238.5705925,13.05358535,942.3111494,34.35796547,89.97087522,48,0.3,0.8,0.888111261
Kodalikkallu.Aru,Sri Lanka,Indo-Malay,80.77346856,9.19346799,151.0607662,27.74519778,173.8547862,1.956746459,98.64060764,28,0.64,0.359375,0.73045835
Kodori,Georgia,Palearctic,41.62450508,43.135927,1945.045154,4.016438316,690.0078199,1.112555087,99.9640072,26,0.44,0.840909091,0.847439929
Koggala.lake,Sri Lanka,Indo-Malay,80.30659033,6.026856746,62.25291459,26.69925815,55.18321406,14.21924281,99.40250402,28,0.27,0.851851852,0.73045835
Kogon,Guinea,Afrotropic,-14.08214214,11.30194566,8536.652703,26.954661,172.4507483,0.213622488,99.94936895,61,0.69,0.884057971,0.595399483
Kokemaenjoki,Finland,Palearctic,23.79874152,61.59218651,26938.86406,3.652473728,857.0097371,5.15519321,98.7731921,30,0.27,0.444444444,0.921161008
Kokpokchan,South Korea,Palearctic,127.0492041,36.76269958,542.8877507,11.45740918,1014.829091,41.87397289,93.61221031,46,0.28,0.892857143,0.917344079
Kolan,Australia,Australasia,151.7597002,-24.85096089,2750.650655,20.67453717,391.4422819,0.589512512,91.26983847,27,0.67,0.089552239,0.620947459
Koliba,Guinea,Afrotropic,-13.45175222,11.79790855,24303.92267,26.36846103,203.4161342,0.291571561,99.92598042,73,0.61,0.918032787,0.727966486
Kongnung.chon,South Korea,Palearctic,126.8487117,37.72971028,249.2623432,10.93719427,1026.69079,171.532917,99.58103872,39,0.33,0.787878788,0.936660465
Konkoure,Guinea,Afrotropic,-12.89893366,10.54469282,17352.08014,25.76997364,170.1316051,0.537949763,98.26933517,94,0.66,0.909090909,0.677520758
Konyang.chon,South Korea,Palearctic,127.9484646,35.05859419,157.0786138,12.95946006,896.3296073,36.216012,99.91811125,19,0.45,0.466666667,0.732613265
Kopurererua,New Zealand,Australasia,176.1495577,-37.80070448,199.7541579,13.15046297,357.4157903,2.306668997,99.3195112,11,0.23,0.652173913,0.710661597
Kor,Iran,Palearctic,52.82788722,30.28473901,21437.99927,14.08580357,869.0552406,2.564567953,97.76740973,22,0.57,0.421052632,0.782704864
Korea.un.1,North Korea,Palearctic,127.4611333,38.91792269,1076.40105,8.840504365,983.9914883,2.484223604,99.10396898,26,0.32,0.875,0.693233639
Korea.un.2,North Korea,Palearctic,128.2366701,38.54427881,696.9390628,8.982360283,936.5635155,1.689056039,99.90945118,28,0.3,0.833333333,0.661813926
Korea.un.3,South Korea,Palearctic,129.0762357,37.32472483,391.976852,10.36721014,922.6797088,3.009493172,99.81498456,54,0.36,0.444444444,0.664249388
Kouilou,Republic of Congo,Afrotropic,13.1718514,-3.577289531,60031.3795,24.17630464,140.7141322,0.461318135,99.97595306,146,0.27,0.814814815,0.648195047
Koup.chon,South Korea,Palearctic,126.9386552,34.5656691,72.962485,13.33181424,870.2025674,9.574895263,99.81275,24,0.43,0.418604651,0.665886763
Koutno,Russia,Palearctic,31.8341005,64.9045857,30810.9838,0.68584682,997.2655314,0.082958862,99.98396158,25,0.39,0.820512821,0.629548477
Kowai,New Zealand,Australasia,172.6473924,-43.14594421,202.4145181,11.40248698,393.5439768,9.174982905,99.62889658,6,0.35,0.285714286,0.680833793
Kowie.River,South Africa,Afrotropic,26.71950899,-33.42107961,761.7425384,18.05519562,253.3557409,0.697643742,99.78291909,68,0.43,0.23255814,0.801986202
Krishna,India,Indo-Malay,76.49343254,16.47686559,257868.4732,26.07032364,271.3903676,6.639169157,88.27449664,144,0.54,0.722222222,0.76913637
Krka,Croatia,Palearctic,16.08601886,43.94433704,2574.431894,12.34930104,675.0343199,3.281764269,97.64861788,15,0.23,0.869565217,0.811773267
Kronockaja,Russia,Palearctic,160.2665099,54.77523122,2931.139764,-2.139763603,889.0050774,0.069040378,99.99976205,17,0.53,0.830188679,0.675365724
Ku.Ryu.Po,South Korea,Palearctic,129.5283646,36.00285075,49.1610781,13.28300783,821.2603884,37.6101265,99.79667406,10,0.5,0.18,0.790868158
Kuam.chon,South Korea,Palearctic,126.5366815,35.32429174,235.1487153,13.05421655,917.8360307,34.35796499,99.67636181,21,0.36,0.555555556,0.917062869
Kuap,Malaysia,Indo-Malay,110.3794812,1.475722512,157.6223804,26.75735008,46.96262835,5.608326256,99.34778579,59,0.34,0.647058824,0.790201902
Kuban,Russia,Palearctic,40.44075891,44.45868714,52895.44341,8.872250185,807.0426116,2.856333315,98.26183252,65,0.39,0.743589744,0.841819573
Kucukmenderes,Turkey,Palearctic,27.66671397,38.17499427,4093.562361,15.71650023,710.449041,21.07499695,97.34148791,33,0.52,0.480769231,0.768385822
Kuji.Ibaraki,Japan,Palearctic,140.4273234,36.77270372,1481.586323,11.42536174,805.1839824,61.23757553,95.69186034,3,0.25,0.48,0.82290969
Kul,Iran,Palearctic,55.40588774,28.06579667,42039.071,20.97174042,730.8869036,0.986437052,99.50390835,17,0.71,0.183098592,0.763957445
Kum,South Korea,Palearctic,127.4072252,36.32323862,9779.060689,11.24064335,987.4176872,45.38153315,94.80309197,112,0.3,0.766666667,0.812022736
Kuma,Japan,Palearctic,130.8099096,32.33395798,1954.02178,13.20793873,789.2365148,43.56063938,98.21611464,14,0.26,0.692307692,0.67732536
Kumbukkan.Oya,Sri Lanka,Indo-Malay,81.40918248,6.757650632,1224.261937,26.41214003,99.50408284,2.198387414,99.67734065,32,0.33,0.636363636,0.730495572
Kumgok.chi,South Korea,Palearctic,129.3896678,36.64307143,24.74378416,11.87523812,866.9855556,9.85035789,99.949,15,0.57,0.192982456,0.695142666
Kumjon,South Korea,Palearctic,127.9784502,34.73069355,21.74827799,13.28199404,831.8598131,12.1289773,NA,22,0.53,0.301886792,0.633431177
Kumo,South Korea,Palearctic,127.3159079,34.64022991,15.66074135,13.57844212,873.2181954,12.20229626,99.8025,14,0.53,0.433962264,0.667124577
Kumsong.chon,South Korea,Palearctic,126.3541667,33.39552469,77.38907047,13.82754631,761.0143077,9.196617603,99.8689745,9,0.29,0.586206897,0.686549697
Kunchikumban.Aru,Sri Lanka,Indo-Malay,80.99776469,8.784482031,186.3809278,27.88751895,174.2182058,2.269536793,99.43566656,28,0.65,0.338461538,0.73045835
Kunda,Estonia,Palearctic,26.5935843,59.29138919,506.6040793,5.071777003,838.5404493,0.545049332,99.91666103,18,0.32,0.46875,0.758306363
Kundalika,India,Indo-Malay,73.19254847,18.4557632,667.243284,26.50386216,190.4179531,15.20726228,92.73864283,54,0.71,0.549295775,0.80086312
Kungok.chosuji,South Korea,Palearctic,126.566845,34.44211987,107.1517379,13.65121409,847.2249558,9.527025819,99.94354948,25,0.43,0.395348837,0.9347412
Kungsan.josuji,South Korea,Palearctic,126.5323649,35.48651451,92.24826945,12.99303278,913.1642876,34.35796547,77.91297203,19,0.36,0.5,0.888575759
Kungye.chon,South Korea,Palearctic,127.04141,36.91638714,104.060974,11.72295805,1026.110274,49.5751338,99.73354956,29,0.34,0.764705882,0.94455897
Kunnae,South Korea,Palearctic,126.4893868,33.29874214,76.03882934,12.34972224,754.391079,9.196617603,99.82019206,8,0.31,0.580645161,0.713962239
Kuppam,India,Indo-Malay,75.43894252,12.14352674,497.2750676,25.81146008,136.0494204,7.431955338,99.79987351,37,0.54,0.814814815,0.615948255
Kura,Armenia,Palearctic,45.57240122,40.2535528,194268.9543,9.036762929,876.4134816,2.530225366,96.89974058,78,0.43,0.697674419,0.946523113
Kurau,Malaysia,Indo-Malay,100.7381217,5.000495198,650.589175,26.45803093,42.34914076,11.86378622,94.02287828,35,0.26,0.730769231,0.882504231
Kuttiadi,India,Indo-Malay,75.77793763,11.59763285,735.8404291,25.87986822,131.9892031,8.649629474,97.74930787,38,0.56,0.875,0.610772629
Kwangjong.chon,South Korea,Palearctic,128.6833815,38.01703733,61.44211426,11.64767992,876.3827952,9.481705546,99.87325913,24,0.41,0.390243902,0.647822134
Kwanum.am,South Korea,Palearctic,129.0365118,37.48887555,135.7952097,10.67354272,906.9745796,4.870253682,89.65911501,30,0.36,0.333333333,0.657546894
Kymijoki,Finland,Palearctic,26.02592358,62.2540031,35834.50342,3.144107954,904.7179984,1.758383691,98.83738115,35,0.25,0.44,0.87924034
Kyoga,Uganda,Afrotropic,33.69662507,1.60595199,58172.13279,22.73411105,81.84852286,1.110172316,99.16798708,85,0.15,0.466666667,0.863858235
Kyongpo.chon,South Korea,Palearctic,126.7737973,35.97884207,46.40413128,12.87275636,948.5104398,30.23402596,98.73951644,48,0.35,0.628571429,0.890192113
La.Grande.Gasp,Canada,Nearctic,-64.71644972,48.57985545,705.831574,2.169182835,1032.181575,0.543016106,99.99945365,6,0.51,0.647058824,0.793897373
La.Libertad.Negros,Philippines,Indo-Malay,123.1465946,10.09828586,220.9182105,25.13697314,82.57806858,7.976975918,99.98042134,2,0.31,0.64516129,0.605844863
La.Purisima,Mexico,Nearctic,-112.025671,26.06107961,531.6038356,21.94944839,449.5923671,0.174258757,99.7603988,7,0.94,0.031914894,0.609733266
La.Trobe,Australia,Australasia,146.5166687,-37.94929243,9034.350137,12.30853631,404.4845726,3.473563254,96.00804691,11,0.22,0.636363636,0.819655737
Lagan.Swe,Sweden,Palearctic,13.86158266,57.14184172,8539.925827,6.007653065,674.0853683,5.120341301,99.56211276,19,0.24,0.416666667,0.789186461
Lagan.UK,United Kingdom,Palearctic,-6.053655818,54.4795434,601.2179134,8.940448337,430.6120667,15.50302911,98.79817817,10,0.23,0.608695652,0.90458493
Laguna.Inchauspe,Argentina,Neotropic,-61.92311956,-37.07964159,3792.641571,14.83291274,565.5639821,0.286736663,99.73341498,15,0.79,0.050632911,0.608710717
Laguna.Las.Tunas.Grandes,Argentina,Neotropic,-63.22442057,-35.97348459,23386.66499,15.88779687,580.4458874,0.345638584,98.75175128,8,0.36,0.277777778,0.582368857
Laita,France,Palearctic,-3.518239723,48.03427119,1004.803061,11.10338496,422.5785035,7.851024151,99.77573764,16,0.3,0.6,0.788007973
Lake.Boga,Australia,Australasia,143.6551981,-35.49467627,66.35136484,16.38059898,530.6640695,0.751405686,99.00269691,2,0.91,0.021978022,0.652245299
Lake.Eyre.Basin,Australia,Australasia,139.4581379,-24.53443533,838261.3697,23.11917087,600.1318546,0.017939359,99.93750708,36,0.59,0.220338983,0.785493748
Lake.George,Australia,Australasia,149.4684475,-35.11776805,943.0361009,12.31997265,511.6373057,9.084040403,99.9076566,1,0.56,0.107142857,0.85379283
Lake.Hindmarsh,Australia,Australasia,142.4258336,-36.6484796,9245.516334,14.32902152,460.9861441,0.935094297,92.33827608,11,0.43,0.23255814,0.826146638
Lake.Illawarra,Australia,Australasia,150.8488121,-34.4226743,307.4548218,16.66436459,357.0322157,16.54577971,97.80068781,18,0.3,0.233333333,0.60777802
Lake.Innes,Australia,Australasia,152.8390446,-31.52223369,155.0372853,18.22152777,360.585897,3.050278723,99.96562323,11,0.33,0.242424242,0.622197056
Lake.Macquarie,Australia,Australasia,151.5364822,-33.06802648,865.7001508,17.58251642,387.3362096,57.27123356,94.78670375,22,0.45,0.177777778,0.599541212
Lake.Moore,Australia,Australasia,116.9244698,-29.48939476,57663.88742,19.80486035,590.119772,0.876231626,99.76225975,6,0.73,0.068493151,0.654869681
Lake.Preston,Australia,Australasia,115.7149374,-33.01885418,212.929543,17.52894291,395.0932826,7.29480958,99.89117384,2,0.45,0.6,0.609844776
Lake.Saint.Lucia,South Africa,Afrotropic,32.04723339,-27.82888185,9406.459285,20.67882876,269.4350795,0.851828128,94.33493775,87,0.49,0.163265306,0.660231943
Lake.Torrens,Australia,Australasia,137.9935492,-31.24443082,32949.53809,19.04846691,588.4560316,0.041249355,99.67319892,3,0.83,0.048192771,0.654809105
Lake.Tyrrell,Australia,Australasia,143.0072383,-35.74110785,2709.517884,16.0876638,515.2621071,0.422981016,99.82404679,3,0.77,0.051948052,0.777007877
Lake.Wallace,Australia,Australasia,141.342879,-37.05376179,74.38312412,13.98023702,416.1748386,0.399028257,99.90380653,2,0.78,0.076923077,0.803844056
Lakekamu,Papua New Guinea,Australasia,146.3500777,-7.651584115,9419.842616,21.60329256,65.78960102,0.259853009,99.99183503,23,0.31,0.193548387,0.558534621
