Basin.Name,Native.Exotic.Status,Equilibrium,Opportunistic,Periodic,Country,Ecoregion,Median.Longitude,Median.Latitude,RBA,MAT,TS,GDP,CSI,NSR,PRD,SRD
Tuxpan,Native,0.127377173,0.348965635,0.523657193,Mexico,Neotropic,-97.94111441,20.74558899,5891.924203,21.95115385,286.0954103,7.839084148,99.83444171,24,0.28,0.428571429
Tuy,Native,0.242433654,0.404397789,0.353168557,Venezuela,Neotropic,-66.65684479,10.25660912,6577.911429,23.39630606,80.79317986,42.60966301,96.36944725,49,0.3,0.866666667
Tuy,Non-native,0.051924203,0.482930161,0.465145636,Venezuela,Neotropic,-66.65684479,10.25660912,6577.911429,23.39630606,80.79317986,42.60966301,96.36944725,49,0.3,0.866666667
Tuz,Native,0.103097338,0.309311087,0.587591575,Turkey,Palearctic,33.5194812,38.47440211,18643.32922,10.49289897,790.3126886,5.771798134,97.40522698,10,0.58,0.293103448
Tweed.Aus,Native,0.060414944,0.502631302,0.436953753,Australia,Australasia,153.319961,-28.35404979,1095.103829,18.76302694,367.0710775,11.29133582,97.61469096,23,0.48,0.125
Tweed.Aus,Non-native,0.413734462,0.586265538,0,Australia,Australasia,153.319961,-28.35404979,1095.103829,18.76302694,367.0710775,11.29133582,97.61469096,23,0.48,0.125
Tweed.UK,Native,0.098990455,0.126419921,0.774589624,United Kingdom,Palearctic,-2.706389506,55.58417028,5010.713144,7.264597539,425.4984737,13.06418228,97.53057152,14,0.21,0.571428571
Tweed.UK,Non-native,0.129036065,0.193216911,0.677747024,United Kingdom,Palearctic,-2.706389506,55.58417028,5010.713144,7.264597539,425.4984737,13.06418228,97.53057152,14,0.21,0.571428571
Tyne,Native,0.108019731,0.153811598,0.738168671,United Kingdom,Palearctic,-2.19283484,55.0192241,2891.860012,7.720277164,425.8150002,14.97434497,93.65427703,19,0.22,0.590909091
Tyne,Non-native,0.10932173,0.116681809,0.773996461,United Kingdom,Palearctic,-2.19283484,55.0192241,2891.860012,7.720277164,425.8150002,14.97434497,93.65427703,19,0.22,0.590909091
Ua.Huka1,Native,0.086219794,0.517904729,0.395875477,French Polynesia,Australasia,-139.5639881,-8.916964286,23.65264452,25.69241067,54.00935418,0.021561749,NA,9,0.62,0.112903226
Ua.Huka2,Native,0.090023476,0.48445728,0.425519244,French Polynesia,Australasia,-139.5269444,-8.918055556,12.67102267,25.51190499,52.23607472,0.021561749,NA,8,0.6,0.116666667
Ua.Pou1,Native,0.019605997,0.521980536,0.458413467,French Polynesia,Australasia,-140.0475,-9.386944444,12.65476245,25.54523781,52.42398453,0.069198191,NA,5,0.65,0.107692308
Ua.Pou2,Native,0.114213125,0.402553974,0.483232901,French Polynesia,Australasia,-140.04375,-9.407291667,6.748820548,25.6339283,53.57583836,0.069198191,NA,6,0.62,0.112903226
Uaso.Nyiro.River,Native,0.177805367,0.267389932,0.554804701,Kenya,Afrotropic,38.09505388,1.044737283,77914.98826,23.8601449,84.85615513,0.246220674,99.94988889,27,0.26,0.461538462
Uaso.Nyiro.River,Non-native,0.703714389,0,0.296285611,Kenya,Afrotropic,38.09505388,1.044737283,77914.98826,23.8601449,84.85615513,0.246220674,99.94988889,27,0.26,0.461538462
Ubatiba,Native,0.22808068,0.504418393,0.267500927,Brazil,Neotropic,-42.55084489,-22.8619234,159.2769495,22.50704813,216.418203,10.76472855,99.51789776,24,0.28,0.357142857
Ubatiba,Non-native,0.493761342,0.506238658,0,Brazil,Neotropic,-42.55084489,-22.8619234,159.2769495,22.50704813,216.418203,10.76472855,99.51789776,24,0.28,0.357142857
Uda,Native,0.274463618,0.150500871,0.575035512,Russia,Palearctic,133.0402596,54.49775639,61239.26971,-6.298704427,1637.351003,0.008293806,99.99994834,17,0.58,0.896551724
Udobnaya,Native,0.390842789,0.063389925,0.545767286,Russia,Palearctic,147.9822018,45.29595713,62.68142427,2.910076532,734.3690522,0.020456931,99.90359508,3,0.52,0.576923077
Uisin.chon,Native,0.115499903,0.378747587,0.50575251,South Korea,Palearctic,126.30573,34.42774735,91.78994928,13.88040548,827.3111297,9.527026057,99.9316638,28,0.46,0.326086957
Uisin.chon,Non-native,0,0.088214167,0.911785833,South Korea,Palearctic,126.30573,34.42774735,91.78994928,13.88040548,827.3111297,9.527026057,99.9316638,28,0.46,0.326086957
Ulja,Native,0.313024644,0.138659344,0.548316013,Russia,Palearctic,140.1656942,58.76413458,15476.85946,-7.404292496,1515.19164,0.007427838,99.99997802,13,0.62,0.612903226
Ulla,Native,0.135078981,0.169800597,0.695120422,Spain,Palearctic,-8.225975049,42.78040304,2794.439881,12.46849594,430.3334446,19.66907024,96.4829988,9,0.3,0.666666667
Ulla,Non-native,0.398101026,0,0.601898974,Spain,Palearctic,-8.225975049,42.78040304,2794.439881,12.46849594,430.3334446,19.66907024,96.4829988,9,0.3,0.666666667
Ulua,Native,0.294109808,0.347857183,0.358033009,Honduras,Neotropic,-87.89669925,14.78615551,21809.95354,22.12093118,145.6836378,3.264697134,97.88589314,57,0.45,0.822222222
Ulua,Non-native,0.492790369,0.008080663,0.499128967,Honduras,Neotropic,-87.89669925,14.78615551,21809.95354,22.12093118,145.6836378,3.264697134,97.88589314,57,0.45,0.822222222
Ulungur,Native,0.067547146,0.14700162,0.785451234,China,Palearctic,89.56427383,46.68646315,39869.43992,1.525193137,1379.158262,0.056804508,99.73613773,11,0.58,0.689655172
Ulungur,Non-native,0.027325815,0.068354414,0.90431977,China,Palearctic,89.56427383,46.68646315,39869.43992,1.525193137,1379.158262,0.056804508,99.73613773,11,0.58,0.689655172
Umbuluzi.River,Native,0.12910639,0.374764057,0.496129553,Swaziland,Afrotropic,31.89554708,-26.08797923,5493.094804,21.7370768,271.4615633,1.906019121,91.18365998,41,0.58,0.293103448
Umealven,Native,0.154827519,0.14513136,0.700041121,Sweden,Palearctic,17.19760424,65.34472598,26996.56903,-0.206274203,885.6634087,0.211634759,95.55340707,24,0.38,0.868421053
Umealven,Non-native,0.340477413,0,0.659522587,Sweden,Palearctic,17.19760424,65.34472598,26996.56903,-0.206274203,885.6634087,0.211634759,95.55340707,24,0.38,0.868421053
Umpqua,Native,0.256857028,0.179791026,0.563351946,United States,Nearctic,-123.1428391,43.27794486,12093.58815,10.29476298,527.9929058,2.574412435,98.26028743,25,0.37,0.810810811
Unare,Native,0.12757251,0.433675136,0.438752354,Venezuela,Neotropic,-65.27538624,9.401401662,22228.09254,26.3960588,56.90372578,1.948299557,92.28473005,20,0.42,0.619047619
Ungdong.man,Native,0.117117322,0.354210832,0.528671846,South Korea,Palearctic,128.7709857,35.13902485,25.05236069,12.68333334,849.9832548,121.638588,99.91267674,17,0.38,0.421052632
Ungdong.man,Non-native,0,0.088214167,0.911785833,South Korea,Palearctic,128.7709857,35.13902485,25.05236069,12.68333334,849.9832548,121.638588,99.91267674,17,0.38,0.421052632
Unjon.josuji,Native,0.137213882,0.362100146,0.500685972,South Korea,Palearctic,126.6862883,34.46416316,71.77698354,13.69722223,852.0645676,9.527026057,99.9489587,29,0.51,0.31372549
Unjon.josuji,Non-native,0.142428926,0.301261531,0.556309543,South Korea,Palearctic,126.6862883,34.46416316,71.77698354,13.69722223,852.0645676,9.527026057,99.9489587,29,0.51,0.31372549
Uppala,Native,0.148134184,0.43123204,0.420633776,India,Indo-Malay,75.03349955,12.7569754,258.9308684,26.88823215,133.0908974,5.227433801,99.83623177,22,0.58,0.74137931
Uppala,Non-native,0.758129529,0.009934655,0.231935816,India,Indo-Malay,75.03349955,12.7569754,258.9308684,26.88823215,133.0908974,5.227433801,99.83623177,22,0.58,0.74137931
Ural,Native,0.104965816,0.196028619,0.699005565,Russia,Palearctic,55.67341058,51.03603404,252983.638,4.609889467,1348.978096,1.08044225,98.31873334,48,0.43,0.674418605
Ural,Non-native,0,0,1,Russia,Palearctic,55.67341058,51.03603404,252983.638,4.609889467,1348.978096,1.08044225,98.31873334,48,0.43,0.674418605
Urama,Native,0.221982871,0.430188436,0.347828693,Venezuela,Neotropic,-68.34070728,10.34994778,587.9391842,24.00977998,50.35186855,10.51899409,91.25271349,32,0.3,0.8
Urama,Non-native,0.259729408,0.25972778,0.480542811,Venezuela,Neotropic,-68.34070728,10.34994778,587.9391842,24.00977998,50.35186855,10.51899409,91.25271349,32,0.3,0.8
Uramura.un,Native,0.093989254,0.523462168,0.382548578,Japan,Palearctic,136.8898938,34.43494627,17.54109959,15.5835317,739.3539748,62.14790249,99.90490508,10,0.31,0.322580645
Uranchab,Native,0.122725197,0.394819795,0.482455008,China,Palearctic,111.4456292,41.89224489,12039.95452,3.719881317,1306.390498,0.619039774,98.02110783,6,0.9,0.055555556
Urbina,Native,0.239749834,0.373443367,0.386806799,Mexico,Neotropic,-93.46014176,15.84917349,346.2494514,26.91667664,86.86191199,0.520499833,99.93338156,13,0.55,0.818181818
Urubokka.Oya,Native,0.116886926,0.370966007,0.512147067,Sri Lanka,Indo-Malay,80.75769923,6.201119161,385.8253684,26.54155622,58.02926938,15.50076222,85.85349014,31,0.32,0.53125
Urubokka.Oya,Non-native,0.417017478,0.239760474,0.343222047,Sri Lanka,Indo-Malay,80.75769923,6.201119161,385.8253684,26.54155622,58.02926938,15.50076222,85.85349014,31,0.32,0.53125
Uruguay,Native,0.264712652,0.37039699,0.364890358,Brazil,Neotropic,-54.90130971,-29.20087141,272718.2304,18.67751322,409.9561073,1.527102858,96.94177131,408,0.19,0.473684211
Uruguay,Non-native,0.225486853,0.01574014,0.758773007,Brazil,Neotropic,-54.90130971,-29.20087141,272718.2304,18.67751322,409.9561073,1.527102858,96.94177131,408,0.19,0.473684211
Usoriyama.ko,Native,0.111955368,0.142106461,0.74593817,Japan,Palearctic,141.1284385,41.34203656,85.31441249,8.544061665,856.0319435,1.929595917,99.94609151,1,0.33,0.575757576
Usumacinta,Native,0.313924363,0.347561636,0.338514001,Mexico,Neotropic,-91.71439527,16.63930585,125683.9719,23.33678721,169.8166575,2.809926867,98.70271074,124,0.44,0.818181818
Usumacinta,Non-native,0.426574271,0.058649854,0.514775876,Mexico,Neotropic,-91.71439527,16.63930585,125683.9719,23.33678721,169.8166575,2.809926867,98.70271074,124,0.44,0.818181818
Vaana,Native,0.179450271,0.189828211,0.630721518,Estonia,Palearctic,24.60721141,59.3452017,293.2376865,5.680031337,795.5476508,8.474462152,99.64864287,14,0.25,0.44
Vado.Ancho,Native,0.278669834,0.347681771,0.373648395,Mexico,Neotropic,-92.90825033,15.54528042,401.5146636,24.70971942,90.70412804,3.055894613,99.93208018,12,0.68,0.632352941
Vailala,Native,0.231162864,0.265310576,0.50352656,Papua New Guinea,Australasia,145.627063,-7.36699675,5701.752941,22.97706937,74.71606107,0.150088944,99.9885302,9,0.25,0.28
Vainupea,Native,0.190960342,0.249766126,0.559273532,Estonia,Palearctic,26.26555895,59.53823012,81.48696728,5.319067815,811.3078241,0.545049332,99.92498153,7,0.32,0.28125
Vaiste.Laht,Native,0.176593786,0.239649652,0.583756562,Estonia,Palearctic,23.79340926,58.41534092,77.31040546,6.281666652,806.6151397,0.266493846,99.94954513,9,0.3,0.3
Vaivara,Native,0.294729101,0.429526464,0.275744435,Estonia,Palearctic,27.71367203,59.36933097,105.9483482,4.804479106,872.2241684,0.765712649,99.84237872,1,0.28,0.392857143
Valapattanam,Native,0.122151297,0.394617053,0.48323165,India,Indo-Malay,75.69191669,12.01973687,1794.617617,25.13977487,139.2760881,7.934702039,97.51981146,62,0.59,0.762711864
Valapattanam,Non-native,0.625945436,0.258086656,0.115967908,India,Indo-Malay,75.69191669,12.01973687,1794.617617,25.13977487,139.2760881,7.934702039,97.51981146,62,0.59,0.762711864
Valcheta,Native,0.298429881,0.462571409,0.238998709,Argentina,Neotropic,-66.08722323,-40.87254356,2471.211808,13.72089807,578.8825309,0.039980125,99.93587745,4,0.49,0.102040816
Valcheta,Non-native,0.398101026,0,0.601898974,Argentina,Neotropic,-66.08722323,-40.87254356,2471.211808,13.72089807,578.8825309,0.039980125,99.93587745,4,0.49,0.102040816
Valdivia,Native,0.094525306,0.413429073,0.492045621,Chile,Neotropic,-72.37648641,-39.76264707,10238.93669,9.637818409,362.4988423,0.683404565,99.90597437,11,0.32,0.875
Valdivia,Non-native,0.347544184,0.20728299,0.445172825,Chile,Neotropic,-72.37648641,-39.76264707,10238.93669,9.637818409,362.4988423,0.683404565,99.90597437,11,0.32,0.875
Valgejogi,Native,0.161658929,0.188728546,0.649612526,Estonia,Palearctic,25.92579428,59.34383204,299.4201381,5.065998771,831.0016724,0.850453451,99.89225179,17,0.29,0.482758621
Valkla,Native,0.132551691,0.197329186,0.670119122,Estonia,Palearctic,25.38825922,59.44565796,138.4745783,5.264129163,817.4113254,0.982371092,99.86663429,9,0.28,0.428571429
Valle,Native,0.134130404,0.231616142,0.634253453,Spain,Palearctic,-5.767146542,36.11803469,146.6599937,17.5315594,455.0540058,NA,99.08882878,8,0.62,0.225806452
Valle.de.Mexico,Native,0.157987615,0.402125542,0.439886843,Mexico,Neotropic,-98.83179687,19.68860899,7822.55333,14.44971865,180.5528517,148.3348999,93.19066611,9,0.38,0.710526316
Valle.de.Mexico,Non-native,0.480781392,0.303207283,0.216011325,Mexico,Neotropic,-98.83179687,19.68860899,7822.55333,14.44971865,180.5528517,148.3348999,93.19066611,9,0.38,0.710526316
Vamanapuram,Native,0.134380974,0.371546608,0.494072418,India,Indo-Malay,76.96998344,8.720564312,708.6015017,26.76554255,91.07987021,8.272507191,98.76031072,25,0.39,0.794871795
Van,Native,0.10962692,0.265646863,0.624726217,Turkey,Palearctic,43.36089102,38.71780471,17059.13469,6.885519095,938.1111882,1.451880813,96.19221174,10,0.36,0.638888889
Van,Non-native,0,0.088214167,0.911785833,Turkey,Palearctic,43.36089102,38.71780471,17059.13469,6.885519095,938.1111882,1.451880813,96.19221174,10,0.36,0.638888889
Vanajogi,Native,0.179268203,0.128086583,0.692645214,Estonia,Palearctic,22.44878102,58.86795257,11.93999744,6.231388887,717.2387166,0.354752928,NA,4,0.4,0.175
Var,Native,0.09277089,0.176026021,0.73120309,France,Palearctic,6.989787552,44.02466098,2831.301195,8.188841566,604.3597275,14.07543683,99.68245273,17,0.25,0.6
Var,Non-native,0.195712173,0.071653193,0.732634634,France,Palearctic,6.989787552,44.02466098,2831.301195,8.188841566,604.3597275,14.07543683,99.68245273,17,0.25,0.6
Vargas.creek,Native,0.20194744,0.164886582,0.633165978,United States,Nearctic,-98.30390137,26.84269278,5452.832643,22.62926892,583.5897346,8.045080781,99.39585733,10,0.93,0.032258065
Vasalemma,Native,0.187865519,0.194297453,0.617837028,Estonia,Palearctic,24.34240037,59.20178132,429.4030831,5.95291495,808.612426,8.474462032,99.91566633,16,0.25,0.44
Vashon.Island,Native,0.261919243,0.126561745,0.611519012,United States,Nearctic,-122.4702545,47.41137291,114.3622592,10.26302712,435.1161867,134.0558987,99.86107082,21,0.51,0.568627451
Vasiku,Native,0.174081879,0.226580521,0.5993376,Estonia,Palearctic,22.05481556,58.32163299,37.96998584,6.727447903,732.4017311,0.295902159,99.8972,6,0.38,0.236842105
Vasse,Native,0.072508991,0.511291739,0.41619927,Australia,Australasia,115.2212945,-33.77134216,471.3620619,17.01358751,370.0746186,2.243588686,99.83598969,7,0.43,0.418604651
Vasse,Non-native,0.206867231,0.357469466,0.435663303,Australia,Australasia,115.2212945,-33.77134216,471.3620619,17.01358751,370.0746186,2.243588686,99.83598969,7,0.43,0.418604651
Vatnsdalsa,Native,0.216624888,0,0.783375112,Iceland,Palearctic,-19.99104641,65.20050187,1180.951907,0.75351227,507.4878569,0.083868125,98.28416718,4,0.28,0.464285714
Ve,Native,0.13168203,0.424707214,0.443610756,Vietnam,Indo-Malay,108.7197701,14.80027109,888.0239079,24.65517548,252.4551343,1.211253971,99.68537625,44,0.27,0.740740741
Ve,Non-native,0.413734462,0.586265538,0,Vietnam,Indo-Malay,108.7197701,14.80027109,888.0239079,24.65517548,252.4551343,1.211253971,99.68537625,44,0.27,0.740740741
Vefsna,Native,0.254104715,0.067149472,0.678745813,Norway,Palearctic,13.85935204,65.45561091,4241.348565,0.519509676,723.6234194,0.303227574,99.97290963,6,0.36,0.777777778
Vefsna,Non-native,0.599142002,0,0.400857998,Norway,Palearctic,13.85935204,65.45561091,4241.348565,0.519509676,723.6234194,0.303227574,99.97290963,6,0.36,0.777777778
Vega,Native,0.123386888,0.291936431,0.584676681,Spain,Palearctic,-5.57987964,36.04781995,28.73792419,17.204266,450.5112232,5.371624112,98.91745,10,0.7,0.185714286
Veleka,Native,0.15080866,0.203687846,0.645503494,Bulgaria,Palearctic,27.48990957,42.06229399,1075.328687,11.80250149,703.0887549,4.225294292,99.80045363,15,0.5,0.28
Vem,Native,0.102429455,0.501490102,0.396080443,Vietnam,Indo-Malay,103.9369552,10.35373378,10.93934116,26.93429477,78.36467684,0.233856045,99.7348,22,0.5,0.7
Ventura,Native,0.254028485,0.321329638,0.424641877,United States,Nearctic,-119.3056407,34.45350972,593.3839932,14.63203627,425.1132781,26.70926046,92.58278599,6,0.89,0.056179775
Verde,Native,0.221904826,0.462336377,0.315758797,Mexico,Neotropic,-97.20562465,16.78898893,18284.13277,19.82750347,128.2491926,1.891899318,99.74655683,20,0.56,0.714285714
Verde,Non-native,0.53493562,0.294756547,0.170307833,Mexico,Neotropic,-97.20562465,16.78898893,18284.13277,19.82750347,128.2491926,1.891899318,99.74655683,20,0.56,0.714285714
Verlorenvlei,Native,0.089869872,0.418198337,0.491931791,South Africa,Afrotropic,18.71626344,-32.57861189,1922.68408,18.03200694,414.9526967,0.733537063,99.87857414,5,0.41,0.43902439
Verlorenvlei,Non-native,0.241236368,0.138422236,0.620341396,South Africa,Afrotropic,18.71626344,-32.57861189,1922.68408,18.03200694,414.9526967,0.733537063,99.87857414,5,0.41,0.43902439
Vesturdalsa,Native,0.288833184,0,0.711166816,Iceland,Palearctic,-15.20790802,65.65062724,182.489487,2.436553036,449.0177428,0.043406534,100,3,0.42,0.5
Vett.Aru,Native,0.115747641,0.393418037,0.490834322,Sri Lanka,Indo-Malay,81.64561368,7.680724948,39.62590522,28.18695649,154.8667062,3.374859691,99.465424,28,0.56,0.446428571
Vett.Aru,Non-native,0.417017478,0.239760474,0.343222047,Sri Lanka,Indo-Malay,81.64561368,7.680724948,39.62590522,28.18695649,154.8667062,3.374859691,99.465424,28,0.56,0.446428571
Victoria,Native,0.148281087,0.32967044,0.522048473,Australia,Australasia,130.817767,-16.61072722,89248.88481,27.02413859,386.990192,0.005929734,99.96800967,54,0.65,0.276923077
Victoria.lake,Native,0.488212482,0.281829169,0.229958349,Tanzania,Afrotropic,32.82499142,-1.505700465,251428.6753,20.82047633,55.51637772,1.077430904,99.68908928,281,0.22,0.636363636
Victoria.lake,Non-native,0.436060072,0.207807475,0.356132452,Tanzania,Afrotropic,32.82499142,-1.505700465,251428.6753,20.82047633,55.51637772,1.077430904,99.68908928,281,0.22,0.636363636
Vidaa,Native,0.087031955,0.159400086,0.753567959,Denmark,Palearctic,9.07869361,54.94107596,1353.273727,8.262475539,576.1627054,13.3147037,99.82564415,26,0.22,0.409090909
Vidaa,Non-native,0.18464461,0.078812567,0.736542824,Denmark,Palearctic,9.07869361,54.94107596,1353.273727,8.262475539,576.1627054,13.3147037,99.82564415,26,0.22,0.409090909
Vididalsa.Fitja,Native,0.288833184,0,0.711166816,Iceland,Palearctic,-20.51697241,65.27767068,731.5786305,1.638574135,493.4610281,0.088846285,99.97845126,3,0.31,0.451612903
Vignola,Native,0.010676197,0.17021982,0.819103984,Italy,Palearctic,9.058977777,41.02346466,138.3292433,14.59473378,553.6369482,2.978749156,99.30311663,3,0.44,0.204545455
Vignola,Non-native,0.413734462,0.586265538,0,Italy,Palearctic,9.058977777,41.02346466,138.3292433,14.59473378,553.6369482,2.978749156,99.30311663,3,0.44,0.204545455
Vihterpalu,Native,0.142904941,0.21030336,0.646791699,Estonia,Palearctic,23.96712453,59.12227551,465.3602706,6.106640643,814.7021046,3.504736066,99.95772845,11,0.25,0.4
Vilaine,Native,0.114020482,0.173470219,0.712509298,France,Palearctic,-1.936915653,47.91941037,10489.65903,11.49470741,469.379922,19.10416365,98.35216907,24,0.21,0.666666667
